Date,nPeople
2020-10-06 10:30:55,1
2020-10-06 10:45:18,2
2020-10-06 10:46:10,3
2020-10-06 10:46:24,2
2020-10-06 10:46:30,3
2020-10-06 10:46:57,2
2020-10-06 10:46:58,3
2020-10-06 10:48:20,4
2020-10-06 10:48:41,5
2020-10-06 10:49:30,6
2020-10-06 10:49:39,7
2020-10-06 10:50:18,7
2020-10-06 10:50:30,6
2020-10-06 10:50:43,7
2020-10-06 10:50:55,8
2020-10-06 10:52:14,9
2020-10-06 10:52:20,9
2020-10-06 10:52:34,10
2020-10-06 10:53:49,11
2020-10-06 10:55:25,12
2020-10-06 10:56:33,13
2020-10-06 10:56:35,14
2020-10-06 10:56:50,15
2020-10-06 10:57:04,16
2020-10-06 10:57:11,17
2020-10-06 10:57:21,18
2020-10-06 10:57:22,19
2020-10-06 10:57:27,20
2020-10-06 10:57:35,19
2020-10-06 10:57:36,14
2020-10-06 10:57:37,19
2020-10-06 10:57:38,19
2020-10-06 10:57:39,20
2020-10-06 10:57:41,20
2020-10-06 10:57:49,21
2020-10-06 10:58:11,22
2020-10-06 10:58:15,23
2020-10-06 10:58:23,24
2020-10-06 10:58:37,23
2020-10-06 10:58:47,24
2020-10-06 10:58:50,25
2020-10-06 10:58:54,26
2020-10-06 10:58:55,27
2020-10-06 10:58:56,28
2020-10-06 10:58:58,29
2020-10-06 10:59:06,30
2020-10-06 10:59:17,31
2020-10-06 10:59:25,32
2020-10-06 10:59:27,33
2020-10-06 10:59:30,34
2020-10-06 10:59:55,35
2020-10-06 11:00:03,36
2020-10-06 11:00:19,37
2020-10-06 11:00:36,38
2020-10-06 11:00:37,38
2020-10-06 11:00:48,39
2020-10-06 11:01:00,40
2020-10-06 11:01:02,41
2020-10-06 11:01:04,42
2020-10-06 11:01:05,43
2020-10-06 11:01:06,44
2020-10-06 11:01:17,45
2020-10-06 11:01:21,46
2020-10-06 11:01:31,45
2020-10-06 11:01:33,46
2020-10-06 11:01:34,47
2020-10-06 11:01:38,48
2020-10-06 11:01:40,48
2020-10-06 11:01:42,49
2020-10-06 11:02:15,50
2020-10-06 11:02:21,49
2020-10-06 11:02:37,50
2020-10-06 11:02:40,52
2020-10-06 11:03:00,53
2020-10-06 11:03:03,54
2020-10-06 11:03:21,55
2020-10-06 11:03:22,56
2020-10-06 11:03:32,57
2020-10-06 11:03:50,58
2020-10-06 11:03:53,59
2020-10-06 11:03:57,60
2020-10-06 11:04:38,59
2020-10-06 11:05:01,60
2020-10-06 11:05:11,61
2020-10-06 11:05:55,62
2020-10-06 11:06:14,63
2020-10-06 11:07:42,64
2020-10-06 11:07:51,65
2020-10-06 11:07:52,66
2020-10-06 11:07:54,67
2020-10-06 11:08:04,68
2020-10-06 11:08:26,69
2020-10-06 11:09:03,70
2020-10-06 11:09:08,71
2020-10-06 11:09:46,72
2020-10-06 11:10:05,71
2020-10-06 11:10:22,72
2020-10-06 11:11:05,73
2020-10-06 11:11:43,74
2020-10-06 11:13:17,75
2020-10-06 11:13:38,76
2020-10-06 11:13:51,77
2020-10-06 11:13:59,76
2020-10-06 11:14:17,77
2020-10-06 11:16:17,78
2020-10-06 11:16:23,77
2020-10-06 11:16:24,78
2020-10-06 11:16:34,77
2020-10-06 11:16:59,78
2020-10-06 11:17:01,77
2020-10-06 11:17:39,77
2020-10-06 11:17:46,76
2020-10-06 11:17:50,77
2020-10-06 11:20:12,78
2020-10-06 11:21:25,77
2020-10-06 11:21:42,78
2020-10-06 11:22:16,79
2020-10-06 11:22:31,80
2020-10-06 11:24:50,81
2020-10-06 11:25:19,80
2020-10-06 11:25:58,81
2020-10-06 11:26:11,82
2020-10-06 11:27:01,83
2020-10-06 11:27:11,82
2020-10-06 11:27:54,83
2020-10-06 11:28:34,82
2020-10-06 11:30:07,81
2020-10-06 11:30:40,80
2020-10-06 11:30:55,81
2020-10-06 11:31:27,80
2020-10-06 11:31:29,81
2020-10-06 11:34:15,82
2020-10-06 11:34:38,81
2020-10-06 11:35:47,80
2020-10-06 11:37:14,79
2020-10-06 11:37:32,78
2020-10-06 11:37:33,79
2020-10-06 11:38:28,78
2020-10-06 11:38:45,79
2020-10-06 11:39:01,80
2020-10-06 11:40:06,81
2020-10-06 11:41:32,80
2020-10-06 11:42:39,79
2020-10-06 11:44:55,80
2020-10-06 11:45:28,81
2020-10-06 11:45:56,80
2020-10-06 11:48:00,79
2020-10-06 11:48:45,78
2020-10-06 11:49:41,77
2020-10-06 11:53:04,76
2020-10-06 11:55:20,75
2020-10-06 11:56:00,74
2020-10-06 11:56:08,73
2020-10-06 11:56:28,72
2020-10-06 11:58:21,71
2020-10-06 11:58:22,70
2020-10-06 11:58:23,68
2020-10-06 11:58:24,63
2020-10-06 11:58:25,60
2020-10-06 11:58:26,52
2020-10-06 11:58:27,48
2020-10-06 11:58:28,45
2020-10-06 11:58:29,43
2020-10-06 11:58:30,38
2020-10-06 11:58:31,36
2020-10-06 11:58:32,33
2020-10-06 11:58:33,30
2020-10-06 11:58:34,28
2020-10-06 11:58:36,27
2020-10-06 11:58:37,26
2020-10-06 11:58:38,24
2020-10-06 11:58:41,23
2020-10-06 11:58:46,21
2020-10-06 11:58:47,19
2020-10-06 11:58:48,18
2020-10-06 11:58:50,10
2020-10-06 11:58:51,0
2020-10-06 13:13:44,1
2020-10-06 13:15:29,2
2020-10-06 13:15:54,2
2020-10-06 13:16:39,3
2020-10-06 13:16:43,2
2020-10-06 13:16:44,3
2020-10-06 13:16:47,4
2020-10-06 13:17:11,5
2020-10-06 13:17:46,6
2020-10-06 13:17:54,5
2020-10-06 13:18:06,6
2020-10-06 13:18:24,7
2020-10-06 13:18:58,6
2020-10-06 13:21:07,5
2020-10-06 13:22:27,6
2020-10-06 13:22:39,7
2020-10-06 13:23:57,8
2020-10-06 13:24:06,7
2020-10-06 13:24:30,8
2020-10-06 13:24:55,9
2020-10-06 13:25:16,10
2020-10-06 13:25:39,11
2020-10-06 13:25:49,10
2020-10-06 13:26:21,11
2020-10-06 13:27:06,10
2020-10-06 13:27:10,11
2020-10-06 13:28:18,12
2020-10-06 13:28:40,12
2020-10-06 13:28:41,13
2020-10-06 13:28:51,12
2020-10-06 13:29:04,10
2020-10-06 13:29:05,11
2020-10-06 13:29:06,12
2020-10-06 13:29:09,12
2020-10-06 13:29:10,13
2020-10-06 13:29:13,13
