Date,nPeople
2020-10-06 11:08:09,1
2020-10-06 11:13:06,2
2020-10-06 11:13:50,1
2020-10-06 11:13:51,2
2020-10-06 11:16:53,3
2020-10-06 11:21:42,4
2020-10-06 11:27:14,5
2020-10-06 11:27:30,6
2020-10-06 11:28:23,7
2020-10-06 11:28:42,8
2020-10-06 11:29:06,9
2020-10-06 11:29:21,10
2020-10-06 11:29:25,9
2020-10-06 11:29:29,10
2020-10-06 11:29:44,11
2020-10-06 11:29:52,12
2020-10-06 11:30:03,12
2020-10-06 11:30:19,13
2020-10-06 11:30:40,14
2020-10-06 11:30:41,13
2020-10-06 11:30:42,14
2020-10-06 11:30:43,13
2020-10-06 11:30:44,14
2020-10-06 11:30:49,15
2020-10-06 11:31:03,15
2020-10-06 11:31:04,15
2020-10-06 11:31:05,16
2020-10-06 11:31:07,16
2020-10-06 11:31:08,17
2020-10-06 11:31:12,18
2020-10-06 11:31:15,18
2020-10-06 11:31:16,19
2020-10-06 11:32:07,20
2020-10-06 11:32:17,21
2020-10-06 11:32:22,20
2020-10-06 11:33:32,21
2020-10-06 11:35:04,22
2020-10-06 11:35:41,21
2020-10-06 11:36:37,20
2020-10-06 11:36:43,21
2020-10-06 11:37:01,20
2020-10-06 11:38:27,21
2020-10-06 11:39:43,20
2020-10-06 11:44:08,19
2020-10-06 11:46:36,20
2020-10-06 11:49:04,21
2020-10-06 11:50:05,20
2020-10-06 11:51:44,21
2020-10-06 11:53:02,22
2020-10-06 11:53:38,23
2020-10-06 11:57:54,22
2020-10-06 11:58:12,21
2020-10-06 11:59:05,20
2020-10-06 11:59:07,21
2020-10-06 11:59:26,20
2020-10-06 12:02:27,19
2020-10-06 12:07:24,18
2020-10-06 12:07:25,19
2020-10-06 12:08:00,18
2020-10-06 12:08:18,17
2020-10-06 12:18:48,16
2020-10-06 12:21:49,15
2020-10-06 12:31:56,14
2020-10-06 12:34:56,15
2020-10-06 12:35:16,16
2020-10-06 12:35:21,15
2020-10-06 12:35:24,14
2020-10-06 12:35:51,13
2020-10-06 12:35:57,12
2020-10-06 12:36:05,11
2020-10-06 12:36:06,10
2020-10-06 12:36:07,9
2020-10-06 12:36:08,8
2020-10-06 12:36:10,7
2020-10-06 12:36:20,6
2020-10-06 12:36:33,5
2020-10-06 12:36:38,4
2020-10-06 12:37:12,3
2020-10-06 12:38:24,2
2020-10-06 12:38:25,0
2020-10-06 12:38:39,1
2020-10-06 12:39:53,2
2020-10-06 12:40:48,1
2020-10-06 12:44:19,2
2020-10-06 12:46:31,2
2020-10-06 12:48:43,3
2020-10-06 12:50:29,4
2020-10-06 12:51:21,5
2020-10-06 12:51:33,5
2020-10-06 12:52:18,6
2020-10-06 12:52:28,5
2020-10-06 12:52:29,6
2020-10-06 12:53:17,7
2020-10-06 12:54:33,8
2020-10-06 12:54:48,9
2020-10-06 12:55:09,10
2020-10-06 12:57:15,11
2020-10-06 12:57:18,12
2020-10-06 12:57:27,11
2020-10-06 12:57:28,12
2020-10-06 12:57:53,13
2020-10-06 12:58:22,14
2020-10-06 12:58:38,13
2020-10-06 12:58:58,14
2020-10-06 12:59:49,13
2020-10-06 12:59:50,13
2020-10-06 12:59:51,13
2020-10-06 12:59:52,14
2020-10-06 12:59:57,13
2020-10-06 12:59:58,14
2020-10-06 13:00:18,15
2020-10-06 13:01:15,16
2020-10-06 13:01:34,17
2020-10-06 13:01:37,18
2020-10-06 13:02:09,19
2020-10-06 13:02:44,18
2020-10-06 13:03:11,19
2020-10-06 13:04:50,20
2020-10-06 13:05:17,21
2020-10-06 13:07:43,22
2020-10-06 13:08:13,23
2020-10-06 13:10:47,24
2020-10-06 13:11:03,25
2020-10-06 13:11:27,24
2020-10-06 13:13:56,23
2020-10-06 13:15:40,24
2020-10-06 13:21:27,25
2020-10-06 13:22:13,26
2020-10-06 13:23:56,25
2020-10-06 13:27:38,24
2020-10-06 13:29:43,23
2020-10-06 13:31:24,21
2020-10-06 13:31:27,19
2020-10-06 13:31:28,16
2020-10-06 13:31:29,15
2020-10-06 13:31:30,14
2020-10-06 13:31:31,12
2020-10-06 13:31:33,10
2020-10-06 13:31:40,9
2020-10-06 13:31:43,8
2020-10-06 13:32:13,7
2020-10-06 13:32:15,6
2020-10-06 13:33:19,0
2020-10-06 13:33:35,1
2020-10-06 13:33:51,2
2020-10-06 13:35:03,1
2020-10-06 13:36:47,2
2020-10-06 13:37:07,1
2020-10-06 13:37:20,2
2020-10-06 13:37:30,3
2020-10-06 13:37:32,4
2020-10-06 13:39:35,3
2020-10-06 13:43:06,4
2020-10-06 13:44:48,3
2020-10-06 13:45:02,2
2020-10-06 13:48:08,3
2020-10-06 13:48:15,2
2020-10-06 13:49:50,3
2020-10-06 13:50:00,2
2020-10-06 13:50:38,3
2020-10-06 13:50:46,2
2020-10-06 13:50:47,3
2020-10-06 13:51:25,4
2020-10-06 13:51:32,3
2020-10-06 13:51:33,4
2020-10-06 13:52:04,4
2020-10-06 13:52:31,3
2020-10-06 13:56:48,4
2020-10-06 13:57:40,5
2020-10-06 13:57:55,6
2020-10-06 13:58:19,7
2020-10-06 13:58:26,8
2020-10-06 13:58:30,9
2020-10-06 13:59:32,10
2020-10-06 14:00:04,11
2020-10-06 14:00:08,12
2020-10-06 14:00:38,13
2020-10-06 14:01:15,12
2020-10-06 14:01:33,13
2020-10-06 14:01:34,14
2020-10-06 14:01:52,15
2020-10-06 14:03:19,16
2020-10-06 14:03:32,17
2020-10-06 14:03:37,18
2020-10-06 14:04:45,19
2020-10-06 14:05:08,20
2020-10-06 14:06:52,19
2020-10-06 14:07:10,20
2020-10-06 14:12:04,21
2020-10-06 14:13:32,20
2020-10-06 14:14:08,21
2020-10-06 14:14:45,22
2020-10-06 14:14:55,23
2020-10-06 14:15:36,22
2020-10-06 14:17:50,23
2020-10-06 14:17:51,24
2020-10-06 14:19:17,25
2020-10-06 14:22:35,24
2020-10-06 14:24:41,23
2020-10-06 14:25:10,24
2020-10-06 14:25:59,23
2020-10-06 14:27:41,22
2020-10-06 14:29:03,23
2020-10-06 14:29:15,24
2020-10-06 14:31:26,23
2020-10-06 14:32:56,22
2020-10-06 14:36:24,23
2020-10-06 14:37:04,24
2020-10-06 14:38:04,23
2020-10-06 14:41:21,24
2020-10-06 14:42:28,23
2020-10-06 14:42:56,22
2020-10-06 14:42:57,21
2020-10-06 14:42:58,20
2020-10-06 14:42:59,21
2020-10-06 14:43:02,19
2020-10-06 14:43:03,17
2020-10-06 14:43:04,16
2020-10-06 14:43:05,14
2020-10-06 14:43:09,13
2020-10-06 14:43:23,10
2020-10-06 14:43:24,1
2020-10-06 14:43:33,2
2020-10-06 14:43:38,3
2020-10-06 14:43:45,4
2020-10-06 14:44:28,5
2020-10-06 14:45:14,4
2020-10-06 14:45:48,5
2020-10-06 14:45:55,6
2020-10-06 14:46:00,7
2020-10-06 14:46:02,6
2020-10-06 14:46:38,7
2020-10-06 14:46:50,6
2020-10-06 14:46:51,7
2020-10-06 14:47:13,6
2020-10-06 14:47:14,7
2020-10-06 14:48:29,8
2020-10-06 14:48:51,9
2020-10-06 14:49:03,9
2020-10-06 14:49:56,10
2020-10-06 14:50:00,9
2020-10-06 14:50:24,10
2020-10-06 14:51:21,11
2020-10-06 14:51:27,11
2020-10-06 14:52:06,12
2020-10-06 14:52:15,12
2020-10-06 14:53:19,13
2020-10-06 14:54:32,12
2020-10-06 14:54:54,13
2020-10-06 14:55:05,14
2020-10-06 14:55:11,13
2020-10-06 14:55:15,14
2020-10-06 14:55:19,15
2020-10-06 14:55:26,16
2020-10-06 14:55:29,17
2020-10-06 14:55:39,16
2020-10-06 14:55:50,17
2020-10-06 14:56:14,16
2020-10-06 14:56:15,16
2020-10-06 14:56:16,16
2020-10-06 14:56:17,17
2020-10-06 14:56:20,16
2020-10-06 14:56:21,16
2020-10-06 14:56:41,17
2020-10-06 14:56:48,17
2020-10-06 14:56:49,19
2020-10-06 14:56:53,18
2020-10-06 14:56:54,19
2020-10-06 14:56:57,20
2020-10-06 14:56:58,20
2020-10-06 14:57:04,20
2020-10-06 14:57:16,21
2020-10-06 14:57:23,22
2020-10-06 14:57:26,23
2020-10-06 14:58:30,24
2020-10-06 14:58:48,25
2020-10-06 14:58:54,26
2020-10-06 14:58:59,27
2020-10-06 14:59:03,28
2020-10-06 14:59:38,30
2020-10-06 14:59:58,31
2020-10-06 15:00:01,32
2020-10-06 15:00:21,33
2020-10-06 15:00:25,34
2020-10-06 15:00:27,35
2020-10-06 15:00:33,36
2020-10-06 15:00:37,37
2020-10-06 15:01:13,38
2020-10-06 15:01:26,39
2020-10-06 15:01:46,38
2020-10-06 15:02:06,39
2020-10-06 15:02:52,40
2020-10-06 15:03:08,41
2020-10-06 15:03:22,42
2020-10-06 15:03:23,43
2020-10-06 15:03:37,44
2020-10-06 15:03:54,45
2020-10-06 15:03:59,46
2020-10-06 15:04:04,47
2020-10-06 15:04:13,48
2020-10-06 15:05:52,49
2020-10-06 15:07:12,50
2020-10-06 15:07:16,51
2020-10-06 15:07:27,50
2020-10-06 15:08:09,49
2020-10-06 15:09:51,50
2020-10-06 15:10:36,51
2020-10-06 15:11:57,52
2020-10-06 15:13:00,53
2020-10-06 15:16:11,54
2020-10-06 15:16:41,53
2020-10-06 15:16:45,52
2020-10-06 15:25:03,53
2020-10-06 15:29:12,54
2020-10-06 15:29:19,53
2020-10-06 15:30:26,52
2020-10-06 15:30:30,51
2020-10-06 15:30:31,50
2020-10-06 15:34:27,51
2020-10-06 15:34:44,50
2020-10-06 15:36:07,49
2020-10-06 15:38:33,48
2020-10-06 15:40:36,47
2020-10-06 15:48:18,48
2020-10-06 15:52:49,47
2020-10-06 15:55:58,46
2020-10-06 15:58:55,45
2020-10-06 16:02:43,44
2020-10-06 16:03:20,43
2020-10-06 16:03:27,42
2020-10-06 16:03:36,41
2020-10-06 16:03:57,40
2020-10-06 16:05:18,39
2020-10-06 16:13:49,40
2020-10-06 16:15:07,39
2020-10-06 16:15:09,34
2020-10-06 16:15:10,30
2020-10-06 16:15:11,27
2020-10-06 16:15:12,24
2020-10-06 16:15:13,22
2020-10-06 16:15:14,18
2020-10-06 16:15:15,16
2020-10-06 16:15:16,14
2020-10-06 16:15:18,3
2020-10-06 16:15:19,1
2020-10-06 16:17:18,0
2020-10-07 12:16:10,1
2020-10-07 12:18:06,2
2020-10-07 12:27:28,3
2020-10-07 12:27:33,2
2020-10-07 12:27:34,3
2020-10-07 12:38:46,4
2020-10-07 12:39:20,3
2020-10-07 12:48:37,4
2020-10-07 12:54:15,5
2020-10-07 12:54:19,6
2020-10-07 12:54:31,5
2020-10-07 12:54:32,6
2020-10-07 12:56:45,7
2020-10-07 12:57:00,7
2020-10-07 12:57:22,6
2020-10-07 12:57:23,7
2020-10-07 12:57:31,8
2020-10-07 12:58:17,9
2020-10-07 12:58:18,10
2020-10-07 12:58:19,11
2020-10-07 12:58:21,12
2020-10-07 12:58:28,11
2020-10-07 12:58:38,12
2020-10-07 12:58:45,13
2020-10-07 12:58:56,13
2020-10-07 12:59:03,13
2020-10-07 12:59:18,12
2020-10-07 12:59:19,12
2020-10-07 12:59:20,13
2020-10-07 12:59:30,14
2020-10-07 12:59:53,15
2020-10-07 12:59:59,16
2020-10-07 13:00:04,15
2020-10-07 13:00:09,16
2020-10-07 13:01:50,17
2020-10-07 13:02:18,18
2020-10-07 13:03:08,19
2020-10-07 13:03:23,20
2020-10-07 13:04:02,21
2020-10-07 13:05:59,22
2020-10-07 13:11:28,23
2020-10-07 13:19:37,24
2020-10-07 13:32:01,23
2020-10-07 13:41:28,24
2020-10-07 13:42:57,23
2020-10-07 13:51:25,24
2020-10-07 13:54:34,25
2020-10-07 13:59:43,24
2020-10-07 13:59:44,22
2020-10-07 13:59:45,20
2020-10-07 13:59:46,18
2020-10-07 13:59:47,13
2020-10-07 13:59:48,0
