Date,nPeople
2020-10-08 07:56:09,1
2020-10-08 07:59:38,2
2020-10-08 08:01:06,3
2020-10-08 08:04:07,4
2020-10-08 08:04:45,5
2020-10-08 08:08:31,4
2020-10-08 08:09:15,5
2020-10-08 08:15:21,6
2020-10-08 08:17:44,7
2020-10-08 08:18:39,6
2020-10-08 08:19:13,5
2020-10-08 08:21:21,6
2020-10-08 08:28:46,7
2020-10-08 08:30:19,6
2020-10-08 08:31:55,7
2020-10-08 08:32:39,6
2020-10-08 08:36:15,7
2020-10-08 08:39:30,6
2020-10-08 08:39:38,7
2020-10-08 08:40:01,8
2020-10-08 08:42:44,9
2020-10-08 08:44:39,10
2020-10-08 08:44:59,9
2020-10-08 08:45:22,10
2020-10-08 08:45:24,11
2020-10-08 08:46:01,10
2020-10-08 08:46:28,9
2020-10-08 08:47:46,10
2020-10-08 08:47:56,11
2020-10-08 08:49:20,12
2020-10-08 08:49:58,13
2020-10-08 08:50:17,14
2020-10-08 08:51:45,15
2020-10-08 08:51:55,14
2020-10-08 08:54:32,15
2020-10-08 08:54:46,14
2020-10-08 08:54:49,15
2020-10-08 08:55:18,16
2020-10-08 08:55:19,17
2020-10-08 08:55:20,18
2020-10-08 08:55:22,19
2020-10-08 08:55:23,20
2020-10-08 08:55:24,21
2020-10-08 08:55:25,22
2020-10-08 08:55:26,26
2020-10-08 08:55:27,29
2020-10-08 08:55:28,31
2020-10-08 08:55:30,33
2020-10-08 08:55:31,36
2020-10-08 08:55:32,39
2020-10-08 08:55:33,42
2020-10-08 08:55:34,46
2020-10-08 08:55:35,47
2020-10-08 08:55:36,49
2020-10-08 08:55:37,52
2020-10-08 08:55:38,55
2020-10-08 08:55:39,56
2020-10-08 08:55:40,57
2020-10-08 08:55:41,59
2020-10-08 08:55:42,62
2020-10-08 08:55:43,64
2020-10-08 08:55:44,66
2020-10-08 08:55:45,70
2020-10-08 08:55:46,74
2020-10-08 08:55:48,75
2020-10-08 08:55:51,77
2020-10-08 08:55:54,78
2020-10-08 08:55:57,79
2020-10-08 08:55:59,80
2020-10-08 08:56:01,82
2020-10-08 08:56:04,84
2020-10-08 08:56:06,86
2020-10-08 08:56:07,87
2020-10-08 08:56:08,88
2020-10-08 08:56:09,90
2020-10-08 08:56:13,91
2020-10-08 08:56:14,92
2020-10-08 08:56:15,93
2020-10-08 08:56:22,94
2020-10-08 08:56:23,95
2020-10-08 08:56:24,96
2020-10-08 08:56:25,95
2020-10-08 08:56:26,96
2020-10-08 08:56:28,97
2020-10-08 08:56:35,98
2020-10-08 08:56:41,99
2020-10-08 08:56:45,101
2020-10-08 08:56:48,103
2020-10-08 08:56:49,102
2020-10-08 08:56:51,102
2020-10-08 08:56:52,103
2020-10-08 08:56:54,104
2020-10-08 08:56:55,105
2020-10-08 08:56:56,106
2020-10-08 08:56:59,108
2020-10-08 08:57:03,109
2020-10-08 08:57:05,110
2020-10-08 08:57:08,111
2020-10-08 08:57:09,114
2020-10-08 08:57:10,115
2020-10-08 08:57:11,117
2020-10-08 08:57:12,118
2020-10-08 08:57:19,119
2020-10-08 08:57:25,120
2020-10-08 08:57:29,122
2020-10-08 08:57:37,123
2020-10-08 08:57:38,125
2020-10-08 08:57:43,127
2020-10-08 08:57:44,128
2020-10-08 08:57:46,127
2020-10-08 08:57:48,128
2020-10-08 08:57:50,129
2020-10-08 08:57:56,131
2020-10-08 08:57:57,132
2020-10-08 08:57:59,134
2020-10-08 08:58:00,135
2020-10-08 08:58:02,136
2020-10-08 08:58:03,137
2020-10-08 08:58:05,139
2020-10-08 08:58:09,140
2020-10-08 08:58:15,142
2020-10-08 08:58:16,143
2020-10-08 08:58:24,144
2020-10-08 08:58:30,146
2020-10-08 08:58:33,148
2020-10-08 08:58:35,149
2020-10-08 08:58:37,150
2020-10-08 08:58:38,152
2020-10-08 08:58:39,155
2020-10-08 08:58:41,156
2020-10-08 08:58:43,157
2020-10-08 08:58:44,159
2020-10-08 08:58:51,160
