Date,nPeople
2020-10-06 10:11:33,1
2020-10-06 10:35:01,2
2020-10-06 10:35:20,1
2020-10-06 10:41:50,2
2020-10-06 10:44:17,1
2020-10-06 10:44:18,2
2020-10-06 10:50:39,3
2020-10-06 10:51:13,2
2020-10-06 10:51:14,3
2020-10-06 10:51:32,4
2020-10-06 10:52:22,4
2020-10-06 10:53:24,3
2020-10-06 10:53:28,2
2020-10-06 10:54:04,3
2020-10-06 10:54:34,3
2020-10-06 11:00:07,2
2020-10-06 11:01:30,3
2020-10-06 11:03:40,4
2020-10-06 11:03:48,3
2020-10-06 11:08:17,4
2020-10-06 11:08:46,3
2020-10-06 11:08:47,4
2020-10-06 11:08:55,5
2020-10-06 11:09:05,5
2020-10-06 11:17:25,6
2020-10-06 11:17:54,5
2020-10-06 11:17:55,6
2020-10-06 11:26:52,7
2020-10-06 11:27:15,7
2020-10-06 11:28:11,8
2020-10-06 11:28:21,9
2020-10-06 11:28:25,9
2020-10-06 11:28:38,10
2020-10-06 11:28:44,9
2020-10-06 11:28:45,9
2020-10-06 11:28:46,10
2020-10-06 11:29:10,11
2020-10-06 11:29:37,12
2020-10-06 11:29:38,13
2020-10-06 11:29:39,14
2020-10-06 11:29:42,16
2020-10-06 11:29:53,17
2020-10-06 11:29:54,18
2020-10-06 11:29:55,19
2020-10-06 11:29:57,20
2020-10-06 11:30:04,21
2020-10-06 11:30:06,22
2020-10-06 11:30:08,23
2020-10-06 11:30:11,24
2020-10-06 11:30:13,25
2020-10-06 11:30:17,26
2020-10-06 11:30:18,27
2020-10-06 11:30:25,28
2020-10-06 11:30:30,29
2020-10-06 11:30:33,30
2020-10-06 11:30:38,31
2020-10-06 11:30:41,32
2020-10-06 11:30:52,33
2020-10-06 11:30:58,34
2020-10-06 11:31:03,35
2020-10-06 11:31:05,36
2020-10-06 11:31:06,37
2020-10-06 11:31:15,38
2020-10-06 11:31:19,39
2020-10-06 11:31:22,40
2020-10-06 11:31:26,41
2020-10-06 11:31:27,42
2020-10-06 11:31:32,43
2020-10-06 11:31:33,44
2020-10-06 11:31:37,45
2020-10-06 11:31:43,46
2020-10-06 11:31:45,47
2020-10-06 11:31:57,48
2020-10-06 11:31:59,49
2020-10-06 11:32:03,48
2020-10-06 11:32:06,49
2020-10-06 11:32:10,50
2020-10-06 11:32:11,51
2020-10-06 11:32:19,52
2020-10-06 11:32:40,53
2020-10-06 11:34:58,52
2020-10-06 11:35:02,53
2020-10-06 11:35:11,52
2020-10-06 11:35:13,53
2020-10-06 11:35:36,54
2020-10-06 11:37:25,55
2020-10-06 11:37:36,56
2020-10-06 11:38:02,57
2020-10-06 11:38:18,56
2020-10-06 11:38:29,57
2020-10-06 11:38:47,58
2020-10-06 11:39:03,57
2020-10-06 11:39:26,58
2020-10-06 11:39:33,57
2020-10-06 11:39:57,58
2020-10-06 11:40:32,59
2020-10-06 11:40:34,60
2020-10-06 11:42:10,61
2020-10-06 11:43:25,62
2020-10-06 11:43:57,63
2020-10-06 11:44:26,64
2020-10-06 11:44:32,65
2020-10-06 11:44:42,66
2020-10-06 11:45:09,65
2020-10-06 11:45:36,64
2020-10-06 11:45:50,65
2020-10-06 11:46:31,66
2020-10-06 11:46:51,65
2020-10-06 11:48:54,66
2020-10-06 11:49:47,65
2020-10-06 11:49:49,66
2020-10-06 11:51:29,65
2020-10-06 11:52:20,66
2020-10-06 11:55:00,65
2020-10-06 11:55:03,66
2020-10-06 11:57:07,67
2020-10-06 11:58:26,68
2020-10-06 11:58:29,69
2020-10-06 11:59:38,68
2020-10-06 12:00:12,69
2020-10-06 12:00:59,70
2020-10-06 12:01:22,71
2020-10-06 12:01:57,70
2020-10-06 12:02:13,71
2020-10-06 12:02:34,70
2020-10-06 12:02:58,71
2020-10-06 12:03:26,72
2020-10-06 12:04:10,71
2020-10-06 12:04:30,72
2020-10-06 12:04:32,71
2020-10-06 12:04:41,70
2020-10-06 12:06:30,71
2020-10-06 12:06:34,72
2020-10-06 12:06:56,73
2020-10-06 12:07:53,74
2020-10-06 12:09:41,75
2020-10-06 12:09:55,76
2020-10-06 12:12:27,75
2020-10-06 12:14:56,76
2020-10-06 12:15:52,75
2020-10-06 12:16:07,74
2020-10-06 12:16:14,73
2020-10-06 12:16:47,72
2020-10-06 12:17:03,71
2020-10-06 12:17:04,72
2020-10-06 12:17:17,73
2020-10-06 12:20:08,74
2020-10-06 12:20:27,73
2020-10-06 12:21:04,72
2020-10-06 12:21:05,73
2020-10-06 12:21:16,72
2020-10-06 12:23:42,73
2020-10-06 12:23:49,72
2020-10-06 12:25:59,71
2020-10-06 12:26:04,70
2020-10-06 12:28:11,69
2020-10-06 12:28:52,68
2020-10-06 12:30:08,69
2020-10-06 12:32:09,68
2020-10-06 12:32:59,67
2020-10-06 12:33:24,66
2020-10-06 12:33:56,67
2020-10-06 12:34:02,66
2020-10-06 12:35:08,67
2020-10-06 12:35:15,68
2020-10-06 12:35:23,67
2020-10-06 12:35:29,68
2020-10-06 12:36:13,67
2020-10-06 12:36:50,65
2020-10-06 12:37:45,66
2020-10-06 12:37:50,67
2020-10-06 12:38:00,68
2020-10-06 12:38:02,67
2020-10-06 12:38:04,66
2020-10-06 12:38:19,65
2020-10-06 12:38:53,66
2020-10-06 12:39:31,67
2020-10-06 12:39:38,66
2020-10-06 12:39:51,65
2020-10-06 12:40:26,66
2020-10-06 12:41:45,65
2020-10-06 12:42:47,64
2020-10-06 12:42:53,63
2020-10-06 12:43:02,62
2020-10-06 12:43:13,60
2020-10-06 12:43:17,59
2020-10-06 12:45:04,60
2020-10-06 12:46:19,59
2020-10-06 12:46:22,58
2020-10-06 12:46:26,57
2020-10-06 12:46:27,56
2020-10-06 12:46:31,55
2020-10-06 12:46:40,54
2020-10-06 12:46:42,53
2020-10-06 12:46:43,54
2020-10-06 12:46:46,53
2020-10-06 12:46:48,52
2020-10-06 12:46:50,51
2020-10-06 12:47:01,50
2020-10-06 12:47:05,49
2020-10-06 12:47:09,48
2020-10-06 12:47:16,47
2020-10-06 12:47:18,46
2020-10-06 12:47:24,45
2020-10-06 12:47:25,44
2020-10-06 12:47:28,43
2020-10-06 12:47:44,42
2020-10-06 12:47:45,43
2020-10-06 12:47:47,42
2020-10-06 12:47:52,41
