Date,nPeople
2020-10-06 11:32:09,1
2020-10-06 11:32:20,2
2020-10-06 11:34:33,3
2020-10-06 11:35:09,2
2020-10-06 11:35:44,3
2020-10-06 11:36:05,2
2020-10-06 11:42:20,3
2020-10-06 11:43:36,4
2020-10-06 11:44:14,3
2020-10-06 11:45:59,2
2020-10-06 11:50:37,1
2020-10-06 11:51:55,2
2020-10-06 11:52:04,1
2020-10-06 11:54:05,2
2020-10-06 11:54:15,1
2020-10-06 11:56:50,2
2020-10-06 11:56:56,3
2020-10-06 11:57:25,4
2020-10-06 11:57:48,5
2020-10-06 11:57:56,6
2020-10-06 11:58:14,7
2020-10-06 11:58:15,8
2020-10-06 11:58:38,7
2020-10-06 11:58:39,8
2020-10-06 11:59:20,9
2020-10-06 11:59:34,10
2020-10-06 11:59:51,11
2020-10-06 11:59:55,12
2020-10-06 12:00:15,11
2020-10-06 12:00:21,10
2020-10-06 12:00:22,11
2020-10-06 12:00:36,12
2020-10-06 12:00:44,13
2020-10-06 12:00:46,14
2020-10-06 12:00:48,15
2020-10-06 12:00:58,16
2020-10-06 12:01:11,15
2020-10-06 12:01:13,16
2020-10-06 12:01:14,15
2020-10-06 12:01:18,14
2020-10-06 12:01:19,13
2020-10-06 12:01:20,14
2020-10-06 12:01:21,14
2020-10-06 12:01:22,15
2020-10-06 12:01:26,17
2020-10-06 12:01:30,16
2020-10-06 12:01:31,17
2020-10-06 12:01:34,18
2020-10-06 12:01:38,17
2020-10-06 12:01:39,18
2020-10-06 12:01:42,19
2020-10-06 12:01:44,20
2020-10-06 12:01:46,20
2020-10-06 12:01:47,20
2020-10-06 12:01:58,21
2020-10-06 12:02:02,21
2020-10-06 12:02:13,22
2020-10-06 12:02:27,23
2020-10-06 12:02:31,22
2020-10-06 12:02:32,24
2020-10-06 12:02:34,25
2020-10-06 12:02:37,24
2020-10-06 12:02:38,25
2020-10-06 12:02:47,26
2020-10-06 12:02:51,26
2020-10-06 12:02:55,27
2020-10-06 12:03:03,27
2020-10-06 12:03:04,28
2020-10-06 12:03:23,29
2020-10-06 12:03:29,30
2020-10-06 12:03:33,31
2020-10-06 12:03:53,32
2020-10-06 12:04:17,33
2020-10-06 12:05:03,34
2020-10-06 12:05:09,35
2020-10-06 12:05:12,36
2020-10-06 12:05:21,35
2020-10-06 12:05:23,34
2020-10-06 12:05:54,35
2020-10-06 12:06:06,34
2020-10-06 12:06:10,35
2020-10-06 12:06:33,36
2020-10-06 12:06:40,37
2020-10-06 12:06:47,38
2020-10-06 12:06:55,39
2020-10-06 12:07:00,40
2020-10-06 12:07:54,41
2020-10-06 12:10:40,42
2020-10-06 12:11:04,41
2020-10-06 12:16:29,40
2020-10-06 12:18:36,39
2020-10-06 12:19:39,40
2020-10-06 12:21:04,39
2020-10-06 12:21:34,38
2020-10-06 12:22:50,39
2020-10-06 12:24:12,40
2020-10-06 12:24:14,41
2020-10-06 12:25:17,42
2020-10-06 12:25:50,43
2020-10-06 12:26:32,44
2020-10-06 12:28:45,45
2020-10-06 12:29:33,46
2020-10-06 12:29:40,47
2020-10-06 12:29:41,46
2020-10-06 12:30:04,47
2020-10-06 12:30:27,48
2020-10-06 12:30:56,47
2020-10-06 12:31:27,48
2020-10-06 12:31:48,49
2020-10-06 12:31:49,50
2020-10-06 12:31:52,51
2020-10-06 12:31:55,50
2020-10-06 12:31:57,51
2020-10-06 12:32:36,52
2020-10-06 12:32:43,53
2020-10-06 12:32:46,52
2020-10-06 12:32:48,51
2020-10-06 12:33:03,52
2020-10-06 12:33:20,51
2020-10-06 12:33:34,52
2020-10-06 12:34:26,51
2020-10-06 12:35:08,52
2020-10-06 12:35:25,53
2020-10-06 12:35:33,52
2020-10-06 12:36:28,53
2020-10-06 12:37:17,52
2020-10-06 12:37:53,53
2020-10-06 12:38:26,54
2020-10-06 12:46:27,53
2020-10-06 12:46:53,52
2020-10-06 12:47:25,53
2020-10-06 12:54:16,52
2020-10-06 12:54:34,51
2020-10-06 12:54:41,52
2020-10-06 12:54:51,51
2020-10-06 12:55:20,49
