Date,nPeople
2020-10-06 10:36:00,3
2020-10-06 10:37:00,5
2020-10-06 10:39:00,6
2020-10-06 10:40:00,5
2020-10-06 10:44:00,5
2020-10-06 10:45:00,7
2020-10-06 10:46:00,8
2020-10-06 10:47:00,10
2020-10-06 10:48:00,16
2020-10-06 10:50:00,17
2020-10-06 10:51:00,19
2020-10-06 10:52:00,22
2020-10-06 10:53:00,21
2020-10-06 10:54:00,25
2020-10-06 10:55:00,29
2020-10-06 10:56:00,36
2020-10-06 10:57:00,60
2020-10-06 10:58:00,72
2020-10-06 10:59:00,80
2020-10-06 11:00:00,106
2020-10-06 11:01:00,118
2020-10-06 11:02:00,140
2020-10-06 11:03:00,151
2020-10-06 11:04:00,167
2020-10-06 11:05:00,169
2020-10-06 11:06:00,178
2020-10-06 11:07:00,180
2020-10-06 11:08:00,185
2020-10-06 11:09:00,195
2020-10-06 11:10:00,198
2020-10-06 11:11:00,198
2020-10-06 11:12:00,202
2020-10-06 11:13:00,201
2020-10-06 11:14:00,207
2020-10-06 11:15:00,209
2020-10-06 11:16:00,209
2020-10-06 11:17:00,213
2020-10-06 11:18:00,214
2020-10-06 11:19:00,214
2020-10-06 11:20:00,212
2020-10-06 11:21:00,218
2020-10-06 11:22:00,217
2020-10-06 11:23:00,217
2020-10-06 11:24:00,219
2020-10-06 11:25:00,225
2020-10-06 11:26:00,235
2020-10-06 11:27:00,239
2020-10-06 11:28:00,239
2020-10-06 11:29:00,247
2020-10-06 11:30:00,207
2020-10-06 11:31:00,223
2020-10-06 11:32:00,227
2020-10-06 11:33:00,223
2020-10-06 11:34:00,227
2020-10-06 11:35:00,229
2020-10-06 11:36:00,227
2020-10-06 11:37:00,229
2020-10-06 11:38:00,232
2020-10-06 11:39:00,235
2020-10-06 11:40:00,233
2020-10-06 11:41:00,237
2020-10-06 11:42:00,237
2020-10-06 11:43:00,237
2020-10-06 11:44:00,237
2020-10-06 11:45:00,245
2020-10-06 11:46:00,245
2020-10-06 11:47:00,247
2020-10-06 11:48:00,249
2020-10-06 11:49:00,253
2020-10-06 11:50:00,255
2020-10-06 11:51:00,255
2020-10-06 11:53:00,257
2020-10-06 11:54:00,262
2020-10-06 11:55:00,261
2020-10-06 11:57:00,259
2020-10-06 11:58:00,260
2020-10-06 11:59:00,262
2020-10-06 12:00:00,260
2020-10-06 12:01:00,258
2020-10-06 12:02:00,261
2020-10-06 12:03:00,261
2020-10-06 12:04:00,261
2020-10-06 12:06:00,263
2020-10-06 12:08:00,267
2020-10-06 12:09:00,266
2020-10-06 12:10:00,265
2020-10-06 12:11:00,264
2020-10-06 12:12:00,262
2020-10-06 12:13:00,261
2020-10-06 12:14:00,261
2020-10-06 12:15:00,261
2020-10-06 12:16:00,265
2020-10-06 12:17:00,263
2020-10-06 12:18:00,265
2020-10-06 12:19:00,263
2020-10-06 12:20:00,263
2020-10-06 12:21:00,263
2020-10-06 12:22:00,264
2020-10-06 12:23:00,263
2020-10-06 12:25:00,263
2020-10-06 12:26:00,261
2020-10-06 12:27:00,259
2020-10-06 12:28:00,253
2020-10-06 12:29:00,245
2020-10-06 12:30:00,243
2020-10-06 12:31:00,242
2020-10-06 12:32:00,241
2020-10-06 12:33:00,239
2020-10-06 12:34:00,235
2020-10-06 12:35:00,233
2020-10-06 12:36:00,232
2020-10-06 12:37:00,229
2020-10-06 12:38:00,231
2020-10-06 12:39:00,227
2020-10-06 12:40:00,226
2020-10-06 12:41:00,227
2020-10-06 12:42:00,226
2020-10-06 12:43:00,226
2020-10-06 12:44:00,223
2020-10-06 12:45:00,220
2020-10-06 12:46:00,218
2020-10-06 12:47:00,212
2020-10-06 12:48:00,214
2020-10-06 12:49:00,212
2020-10-06 12:50:00,208
2020-10-06 12:51:00,203
2020-10-06 12:52:00,203
2020-10-06 12:53:00,202
2020-10-06 12:54:00,201
2020-10-06 12:55:00,200
2020-10-06 12:56:00,197
2020-10-06 12:57:00,193
2020-10-06 12:58:00,190
2020-10-06 12:59:00,176
2020-10-06 13:00:00,168
2020-10-06 13:01:00,164
2020-10-06 13:02:00,162
2020-10-06 13:03:00,158
2020-10-06 13:04:00,157
2020-10-06 13:05:00,156
2020-10-06 13:06:00,154
2020-10-06 13:07:00,151
2020-10-06 13:08:00,151
2020-10-06 13:09:00,148
2020-10-06 13:10:00,149
2020-10-06 13:11:00,149
2020-10-06 13:12:00,148
2020-10-06 13:13:00,147
2020-10-06 13:14:00,142
2020-10-06 13:15:00,139
2020-10-06 13:16:00,139
2020-10-06 13:17:00,135
2020-10-06 13:18:00,89
2020-10-06 13:19:00,71
2020-10-06 13:20:00,57
2020-10-06 13:21:00,55
2020-10-06 13:22:00,56
2020-10-06 13:23:00,52
2020-10-06 13:26:00,49
2020-10-06 13:27:00,49
2020-10-06 13:29:00,50
2020-10-06 13:30:00,51
2020-10-06 13:31:00,53
2020-10-06 13:33:00,52
2020-10-06 13:35:00,53
2020-10-06 13:36:00,53
2020-10-06 13:37:00,55
2020-10-06 13:38:00,52
2020-10-06 13:39:00,50
2020-10-06 13:42:00,51
2020-10-06 13:43:00,51
2020-10-06 13:45:00,52
2020-10-06 13:46:00,51
2020-10-06 13:47:00,53
2020-10-06 13:48:00,57
2020-10-06 13:50:00,55
2020-10-06 13:52:00,56
2020-10-06 13:53:00,58
2020-10-06 13:54:00,61
2020-10-06 13:55:00,69
2020-10-06 13:56:00,74
2020-10-06 13:57:00,78
2020-10-06 13:58:00,86
2020-10-06 13:59:00,99
2020-10-06 14:00:00,119
2020-10-06 14:01:00,147
2020-10-06 14:02:00,157
2020-10-06 14:03:00,165
2020-10-06 14:04:00,177
2020-10-06 14:05:00,184
2020-10-06 14:06:00,189
2020-10-06 14:07:00,189
2020-10-06 14:08:00,190
2020-10-06 14:09:00,192
2020-10-06 14:10:00,195
2020-10-06 14:11:00,199
2020-10-06 14:12:00,203
2020-10-06 14:13:00,207
2020-10-06 14:14:00,208
2020-10-06 14:15:00,210
2020-10-06 14:17:00,210
2020-10-06 14:18:00,214
2020-10-06 14:19:00,215
2020-10-06 14:20:00,221
2020-10-06 14:21:00,221
2020-10-06 14:22:00,223
2020-10-06 14:24:00,224
2020-10-06 14:25:00,232
2020-10-06 14:27:00,231
2020-10-06 14:28:00,235
2020-10-06 14:29:00,234
2020-10-06 14:30:00,233
2020-10-06 14:31:00,235
2020-10-06 14:32:00,232
2020-10-06 14:33:00,236
2020-10-06 14:34:00,234
2020-10-06 14:35:00,238
2020-10-06 14:36:00,243
2020-10-06 14:37:00,245
2020-10-06 14:38:00,255
2020-10-06 14:39:00,261
2020-10-06 14:41:00,264
2020-10-06 14:42:00,264
2020-10-06 14:43:00,261
2020-10-06 14:44:00,259
2020-10-06 14:45:00,261
2020-10-06 14:46:00,267
2020-10-06 14:47:00,259
2020-10-06 14:48:00,257
2020-10-06 14:49:00,255
2020-10-06 14:51:00,251
2020-10-06 14:53:00,251
2020-10-06 14:54:00,249
2020-10-06 14:55:00,249
2020-10-06 14:56:00,247
2020-10-06 14:57:00,243
2020-10-06 14:58:00,241
2020-10-06 14:59:00,235
2020-10-06 15:00:00,233
2020-10-06 15:01:00,227
2020-10-06 15:02:00,225
2020-10-06 15:03:00,223
2020-10-06 15:04:00,217
2020-10-06 15:06:00,215
2020-10-06 15:07:00,213
2020-10-06 15:08:00,211
2020-10-06 15:09:00,213
2020-10-06 15:10:00,209
2020-10-06 15:11:00,203
2020-10-06 15:12:00,201
2020-10-06 15:13:00,200
2020-10-06 15:14:00,198
2020-10-06 15:15:00,196
2020-10-06 15:16:00,195
2020-10-06 15:17:00,193
2020-10-06 15:18:00,190
2020-10-06 15:19:00,192
2020-10-06 15:20:00,188
