Date,nPeople
2020-10-06 11:10:06,1
2020-10-06 11:18:52,2
2020-10-06 11:19:08,1
2020-10-06 11:19:09,2
2020-10-06 11:21:06,3
2020-10-06 11:21:20,3
2020-10-06 11:25:22,4
2020-10-06 11:25:29,3
2020-10-06 11:25:30,4
2020-10-06 11:28:11,5
2020-10-06 11:29:27,6
2020-10-06 11:29:33,7
2020-10-06 11:30:01,8
2020-10-06 11:30:03,9
2020-10-06 11:30:30,10
2020-10-06 11:30:49,11
2020-10-06 11:31:47,10
2020-10-06 11:33:38,11
2020-10-06 11:34:00,10
2020-10-06 11:34:26,9
2020-10-06 11:36:03,10
2020-10-06 11:37:46,11
2020-10-06 11:38:11,12
2020-10-06 11:38:28,13
2020-10-06 11:38:45,12
2020-10-06 11:39:52,13
2020-10-06 11:40:01,12
2020-10-06 11:41:48,13
2020-10-06 11:42:34,12
2020-10-06 11:59:57,13
2020-10-06 12:01:47,12
2020-10-06 12:22:33,13
2020-10-06 12:24:23,14
2020-10-06 12:26:41,13
2020-10-06 12:31:30,12
2020-10-06 12:33:11,11
2020-10-06 12:33:12,10
2020-10-06 12:33:14,9
2020-10-06 12:33:15,8
2020-10-06 12:33:16,6
2020-10-06 12:33:17,3
2020-10-06 12:33:22,2
2020-10-06 12:33:59,1
2020-10-06 12:36:16,2
2020-10-06 12:36:27,1
2020-10-06 12:45:54,2
2020-10-06 12:46:07,1
2020-10-06 12:46:23,2
2020-10-06 12:47:10,2
2020-10-06 12:48:10,3
2020-10-06 12:48:16,3
2020-10-06 12:48:29,4
2020-10-06 12:48:31,5
2020-10-06 12:48:36,4
2020-10-06 12:48:37,5
2020-10-06 12:48:48,4
2020-10-06 12:48:51,3
2020-10-06 12:49:21,5
2020-10-06 12:49:26,4
2020-10-06 12:49:28,3
2020-10-06 12:49:29,4
2020-10-06 12:49:31,5
2020-10-06 12:50:13,6
2020-10-06 12:50:17,5
2020-10-06 12:50:18,6
2020-10-06 12:51:10,7
2020-10-06 12:51:18,7
2020-10-06 12:51:29,8
2020-10-06 12:51:34,9
2020-10-06 12:51:52,10
2020-10-06 12:52:00,9
2020-10-06 12:52:05,8
2020-10-06 12:52:06,9
2020-10-06 12:52:10,9
2020-10-06 12:52:54,10
2020-10-06 12:53:02,10
2020-10-06 12:53:04,11
