Date,nPeople
2020-10-06 11:41:00,3
2020-10-06 11:42:00,5
2020-10-06 11:43:00,5
2020-10-06 11:45:00,5
2020-10-06 11:46:00,6
2020-10-06 11:48:00,7
2020-10-06 11:49:00,9
2020-10-06 11:51:00,10
2020-10-06 11:52:00,11
2020-10-06 11:53:00,11
2020-10-06 11:54:00,12
2020-10-06 11:55:00,14
2020-10-06 11:56:00,23
2020-10-06 11:57:00,32
2020-10-06 11:58:00,36
2020-10-06 11:59:00,45
2020-10-06 12:00:00,60
2020-10-06 12:01:00,73
2020-10-06 12:02:00,78
2020-10-06 12:03:00,89
2020-10-06 12:04:00,89
2020-10-06 12:05:00,95
2020-10-06 12:06:00,96
2020-10-06 12:07:00,99
2020-10-06 12:08:00,99
2020-10-06 12:09:00,103
2020-10-06 12:10:00,105
2020-10-06 12:11:00,107
2020-10-06 12:12:00,107
2020-10-06 12:13:00,112
2020-10-06 12:14:00,113
2020-10-06 12:15:00,116
2020-10-06 12:17:00,118
2020-10-06 12:18:00,120
2020-10-06 12:19:00,122
2020-10-06 12:20:00,124
2020-10-06 12:21:00,124
2020-10-06 12:22:00,124
2020-10-06 12:23:00,124
2020-10-06 12:24:00,126
2020-10-06 12:25:00,126
2020-10-06 12:26:00,127
2020-10-06 12:27:00,130
2020-10-06 12:28:00,132
2020-10-06 12:29:00,135
2020-10-06 12:30:00,130
2020-10-06 12:31:00,124
2020-10-06 12:32:00,126
2020-10-06 12:33:00,130
2020-10-06 12:34:00,133
2020-10-06 12:35:00,135
2020-10-06 12:36:00,137
2020-10-06 12:37:00,135
2020-10-06 12:38:00,133
2020-10-06 12:39:00,131
2020-10-06 12:40:00,131
2020-10-06 12:41:00,131
2020-10-06 12:43:00,131
2020-10-06 12:44:00,131
2020-10-06 12:45:00,130
2020-10-06 12:46:00,133
2020-10-06 12:47:00,132
2020-10-06 12:48:00,134
2020-10-06 12:49:00,134
2020-10-06 12:50:00,136
2020-10-06 12:51:00,135
2020-10-06 12:52:00,136
2020-10-06 12:53:00,138
2020-10-06 12:54:00,140
2020-10-06 12:55:00,141
2020-10-06 12:56:00,140
2020-10-06 12:57:00,141
2020-10-06 12:58:00,142
2020-10-06 12:59:00,144
2020-10-06 13:00:00,143
2020-10-06 13:01:00,144
2020-10-06 13:02:00,143
2020-10-06 13:03:00,142
2020-10-06 13:04:00,141
2020-10-06 13:06:00,142
2020-10-06 13:07:00,143
2020-10-06 13:08:00,144
2020-10-06 13:09:00,146
2020-10-06 13:10:00,144
2020-10-06 13:11:00,146
2020-10-06 13:12:00,146
2020-10-06 13:13:00,147
2020-10-06 13:14:00,149
2020-10-06 13:15:00,150
2020-10-06 13:16:00,149
2020-10-06 13:17:00,152
2020-10-06 13:20:00,151
2020-10-06 13:21:00,151
2020-10-06 13:22:00,152
2020-10-06 13:23:00,154
2020-10-06 13:24:00,156
2020-10-06 13:25:00,156
2020-10-06 13:26:00,156
2020-10-06 13:27:00,157
2020-10-06 13:29:00,158
2020-10-06 13:30:00,158
2020-10-06 13:31:00,159
2020-10-06 13:33:00,159
2020-10-06 13:34:00,162
2020-10-06 13:36:00,161
2020-10-06 13:37:00,163
2020-10-06 13:38:00,163
2020-10-06 13:39:00,164
2020-10-06 13:42:00,165
2020-10-06 13:44:00,162
2020-10-06 13:45:00,162
2020-10-06 13:46:00,162
2020-10-06 13:47:00,164
2020-10-06 13:48:00,163
2020-10-06 13:49:00,161
2020-10-06 13:50:00,162
2020-10-06 13:51:00,159
2020-10-06 13:52:00,158
2020-10-06 13:53:00,157
2020-10-06 13:54:00,157
2020-10-06 13:55:00,156
2020-10-06 13:56:00,149
2020-10-06 13:57:00,144
2020-10-06 13:58:00,137
2020-10-06 13:59:00,136
2020-10-06 14:00:00,133
2020-10-06 14:01:00,132
2020-10-06 14:02:00,133
2020-10-06 14:03:00,131
2020-10-06 14:04:00,130
2020-10-06 14:05:00,129
2020-10-06 14:06:00,125
